unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_144.jpg,5,T5,26,80,186.325,109.6375
Scoliosis__S_144.jpg,5,T5,51,108,237.37037037037038,123.71296296296296
Scoliosis__S_144.jpg,5,T5,58,332,259.55120481927713,107.3855421686747
Scoliosis__S_144.jpg,5,T5,65,80,277.5,106.325
Scoliosis__S_144.jpg,5,T5,69,58,278.7241379310345,127.67241379310344
Scoliosis__S_144.jpg,6,T6,1,1019,189.05103042198235,87.11383709519136
Scoliosis__S_144.jpg,6,T6,19,300,237.74666666666667,114.94
Scoliosis__S_144.jpg,6,T6,38,201,271.6467661691542,107.8407960199005
Scoliosis__S_144.jpg,6,T6,48,35,279.57142857142856,120.42857142857143
Scoliosis__S_144.jpg,6,T6,62,102,297.2352941176471,132.66666666666666
Scoliosis__S_144.jpg,6,T6,63,415,311.5301204819277,154.83132530120483
Scoliosis__S_144.jpg,6,T6,74,488,336.74590163934425,121.00819672131148
Scoliosis__S_144.jpg,6,T6,89,43,331.25581395348837,156.8372093023256
Scoliosis__S_144.jpg,7,T7,2,3809,220.98582305066947,77.53793646626411
Scoliosis__S_144.jpg,7,T7,9,409,256.00977995110026,126.78973105134475
Scoliosis__S_144.jpg,7,T7,74,186,330.69354838709677,160.83870967741936
Scoliosis__S_144.jpg,7,T7,109,2436,369.15106732348113,197.8747947454844
Scoliosis__S_144.jpg,7,T7,116,45,365.8888888888889,155.2
Scoliosis__S_144.jpg,7,T7,117,38,372.0263157894737,156.6578947368421
Scoliosis__S_144.jpg,7,T7,169,31,403.7096774193548,171.4516129032258
Scoliosis__S_144.jpg,7,T7,190,42,410.45238095238096,206.52380952380952
Scoliosis__S_144.jpg,8,T8,5,33,238.12121212121212,37.666666666666664
Scoliosis__S_144.jpg,8,T8,6,3086,282.42125729099155,95.41639662994167
Scoliosis__S_144.jpg,8,T8,34,36,346.22222222222223,140.86111111111111
Scoliosis__S_144.jpg,8,T8,52,80,377.1,174.0875
Scoliosis__S_144.jpg,8,T8,56,43,383.74418604651163,206.11627906976744
Scoliosis__S_144.jpg,8,T8,62,2222,419.0801080108011,217.36543654365437
Scoliosis__S_144.jpg,9,T9,6,60,288.65,74.51666666666667
Scoliosis__S_144.jpg,9,T9,12,92,292.2608695652174,116.34782608695652
Scoliosis__S_144.jpg,9,T9,13,34,292.97058823529414,141.0
Scoliosis__S_144.jpg,9,T9,16,31,298.83870967741933,84.29032258064517
Scoliosis__S_144.jpg,9,T9,21,60,301.1666666666667,119.43333333333334
Scoliosis__S_144.jpg,9,T9,28,201,316.4726368159204,86.86567164179104
Scoliosis__S_144.jpg,9,T9,36,697,327.8880918220947,139.21377331420373
Scoliosis__S_144.jpg,9,T9,49,64,354.59375,148.625
Scoliosis__S_144.jpg,9,T9,51,38,362.60526315789474,154.6315789473684
Scoliosis__S_144.jpg,10,T10,2,675,338.5659259259259,101.09925925925926
Scoliosis__S_144.jpg,10,T10,4,100,352.17,145.63
Scoliosis__S_144.jpg,11,T11,1,99,345.1212121212121,91.67676767676768
Scoliosis__S_144.jpg,11,T11,3,300,365.7266666666667,134.2
Scoliosis__S_144.jpg,12,T12,1,56,399.76785714285717,164.14285714285714
Scoliosis__S_144.jpg,12,T12,6,97,410.1443298969072,178.27835051546393
Scoliosis__S_144.jpg,12,T12,12,71,421.22535211267603,215.28169014084506
Scoliosis__S_144.jpg,12,T12,18,99,427.09090909090907,189.14141414141415
Scoliosis__S_144.jpg,12,T12,23,46,437.6304347826087,202.97826086956522
Scoliosis__S_144.jpg,12,T12,35,54,458.72222222222223,233.16666666666666
Scoliosis__S_144.jpg,13,L1,1,133,416.9624060150376,218.25563909774436
Scoliosis__S_144.jpg,13,L1,2,1779,450.203485103991,231.1247892074199
Scoliosis__S_144.jpg,13,L1,20,114,489.140350877193,281.8070175438597
Scoliosis__S_144.jpg,14,L2,1,58,437.62068965517244,272.8965517241379
Scoliosis__S_144.jpg,14,L2,2,1830,474.2071038251366,235.4568306010929
Scoliosis__S_144.jpg,14,L2,4,427,484.94847775175646,272.5526932084309
Scoliosis__S_144.jpg,14,L2,8,38,493.0,290.8157894736842
Scoliosis__S_144.jpg,15,L3,1,191,483.74869109947645,295.5811518324607
Scoliosis__S_144.jpg,15,L3,5,2428,512.0259472817133,231.86037891268535
Scoliosis__S_144.jpg,15,L3,12,38,554.5,296.3421052631579
Scoliosis__S_144.jpg,16,L4,1,2124,549.7208097928437,229.7702448210923
Scoliosis__S_144.jpg,16,L4,2,57,541.8070175438596,296.719298245614
Scoliosis__S_144.jpg,16,L4,3,50,551.92,301.98
Scoliosis__S_144.jpg,16,L4,5,108,576.1666666666666,242.96296296296296
Scoliosis__S_144.jpg,17,L5,1,2155,581.7962877030162,221.61160092807424
Scoliosis__S_146.jpg,1,T1,1,1811,86.55438983986748,170.1225842076201
Scoliosis__S_146.jpg,2,T2,1,2275,116.51164835164835,162.37406593406592
Scoliosis__S_146.jpg,3,T3,1,2544,152.68356918238993,160.98506289308176
Scoliosis__S_146.jpg,4,T4,1,58,151.41379310344828,125.39655172413794
Scoliosis__S_146.jpg,4,T4,5,961,183.31009365244537,162.9729448491155
Scoliosis__S_146.jpg,4,T4,7,34,161.05882352941177,130.26470588235293
Scoliosis__S_146.jpg,4,T4,37,71,206.49295774647888,109.33802816901408
Scoliosis__S_146.jpg,4,T4,38,125,219.712,102.848
Scoliosis__S_146.jpg,5,T5,1,3081,209.5955858487504,106.14703018500487
Scoliosis__S_146.jpg,5,T5,20,47,248.3404255319149,97.08510638297872
Scoliosis__S_146.jpg,6,T6,27,67,234.50746268656715,91.23880597014926
Scoliosis__S_146.jpg,6,T6,62,37,261.18918918918916,36.78378378378378
Scoliosis__S_146.jpg,7,T7,2,943,253.9236479321315,75.82820784729586
Scoliosis__S_146.jpg,8,T8,2,1820,272.2835164835165,73.83131868131868
Scoliosis__S_146.jpg,9,T9,1,2014,297.1648460774578,63.697616683217475
Scoliosis__S_146.jpg,10,T10,1,3237,330.4114921223355,67.89774482545567
Scoliosis__S_146.jpg,11,T11,1,1415,364.96537102473496,74.61342756183745
Scoliosis__S_146.jpg,12,T12,1,1342,388.07451564828614,94.82637853949329
Scoliosis__S_146.jpg,13,L1,1,1190,418.255462184874,129.63361344537816
Scoliosis__S_146.jpg,13,L1,2,37,402.18918918918916,193.35135135135135
Scoliosis__S_146.jpg,13,L1,12,322,467.98447204968943,189.1552795031056
Scoliosis__S_146.jpg,14,L2,1,3825,474.03581699346404,171.40549019607843
Scoliosis__S_146.jpg,15,L3,1,2799,516.8392282958199,209.72168631654162
Scoliosis__S_146.jpg,16,L4,1,3703,556.6608155549554,220.8047529030516
Scoliosis__S_146.jpg,17,L5,1,1500,587.3506666666667,229.65066666666667
Scoliosis__S_152.jpg,1,T1,2,2105,104.48076009501187,191.09121140142517
Scoliosis__S_152.jpg,2,T2,1,2117,132.03306565895136,183.54227680680208
Scoliosis__S_152.jpg,2,T2,5,210,203.28095238095239,123.25238095238095
Scoliosis__S_152.jpg,3,T3,1,1990,160.05175879396984,182.42763819095478
Scoliosis__S_152.jpg,4,T4,5,1000,191.606,171.364
Scoliosis__S_152.jpg,4,T4,24,43,228.3953488372093,144.72093023255815
Scoliosis__S_152.jpg,4,T4,25,50,231.62,127.16
Scoliosis__S_152.jpg,5,T5,1,1019,191.1874386653582,141.3846908734053
Scoliosis__S_152.jpg,5,T5,10,36,218.91666666666666,88.13888888888889
Scoliosis__S_152.jpg,5,T5,16,176,225.875,135.7556818181818
Scoliosis__S_152.jpg,5,T5,21,110,229.62727272727273,86.00909090909092
Scoliosis__S_152.jpg,5,T5,27,82,235.08536585365854,122.15853658536585
Scoliosis__S_152.jpg,5,T5,43,103,250.81553398058253,61.116504854368934
Scoliosis__S_152.jpg,5,T5,51,261,259.1417624521073,101.70498084291188
Scoliosis__S_152.jpg,5,T5,87,253,279.60869565217394,68.61660079051383
Scoliosis__S_152.jpg,5,T5,105,126,283.07142857142856,105.41269841269842
Scoliosis__S_152.jpg,5,T5,121,75,297.1333333333333,76.58666666666667
Scoliosis__S_152.jpg,5,T5,161,398,305.16331658291455,122.47236180904522
Scoliosis__S_152.jpg,5,T5,182,36,314.52777777777777,108.61111111111111
Scoliosis__S_152.jpg,6,T6,1,80,193.6375,139.475
Scoliosis__S_152.jpg,6,T6,2,86,194.25581395348837,152.2674418604651
Scoliosis__S_152.jpg,6,T6,13,6487,294.58177894250036,116.03838446123015
Scoliosis__S_152.jpg,7,T7,3,410,249.609756097561,116.15121951219513
Scoliosis__S_152.jpg,7,T7,13,30,283.3333333333333,86.03333333333333
Scoliosis__S_152.jpg,7,T7,33,549,347.41347905282333,185.1766848816029
Scoliosis__S_152.jpg,7,T7,44,1306,378.47779479326186,218.7312404287902
Scoliosis__S_152.jpg,8,T8,3,287,272.8536585365854,114.78048780487805
Scoliosis__S_152.jpg,8,T8,4,40,271.075,56.3
Scoliosis__S_152.jpg,8,T8,5,50,285.48,60.48
Scoliosis__S_152.jpg,8,T8,14,217,296.97235023041475,92.82488479262673
Scoliosis__S_152.jpg,8,T8,15,92,296.8695652173913,65.51086956521739
Scoliosis__S_152.jpg,8,T8,23,48,309.4375,108.04166666666667
Scoliosis__S_152.jpg,8,T8,54,368,468.4347826086956,193.2826086956522
Scoliosis__S_152.jpg,9,T9,2,148,281.5337837837838,123.22972972972973
Scoliosis__S_152.jpg,9,T9,34,51,479.2549019607843,217.66666666666666
Scoliosis__S_152.jpg,9,T9,37,58,485.7931034482759,179.41379310344828
Scoliosis__S_152.jpg,9,T9,69,189,491.4550264550264,201.41798941798942
Scoliosis__S_152.jpg,9,T9,82,431,505.7331786542923,158.07888631090486
Scoliosis__S_152.jpg,9,T9,113,108,511.31481481481484,184.41666666666666
Scoliosis__S_152.jpg,10,T10,16,242,543.305785123967,153.96280991735537
Scoliosis__S_152.jpg,11,T11,2,434,357.35483870967744,169.52073732718895
Scoliosis__S_152.jpg,11,T11,12,70,368.6714285714286,145.2
Scoliosis__S_152.jpg,11,T11,15,208,376.90384615384613,171.4375
Scoliosis__S_152.jpg,11,T11,46,166,516.0963855421687,137.02409638554218
Scoliosis__S_152.jpg,11,T11,77,42,527.6428571428571,161.23809523809524
Scoliosis__S_152.jpg,11,T11,78,75,530.8,92.94666666666667
Scoliosis__S_152.jpg,12,T12,1,1742,399.7721010332951,199.64006888633753
Scoliosis__S_152.jpg,12,T12,8,1059,484.5590179414542,155.67894239848914
Scoliosis__S_152.jpg,13,L1,1,2903,434.0241129865656,211.0285911126421
Scoliosis__S_152.jpg,14,L2,1,1497,454.13426853707415,211.31596526386105
Scoliosis__S_152.jpg,14,L2,9,35,490.8857142857143,214.94285714285715
Scoliosis__S_152.jpg,14,L2,11,190,494.0105263157895,185.75263157894736
Scoliosis__S_152.jpg,14,L2,17,45,499.44444444444446,116.4888888888889
Scoliosis__S_152.jpg,14,L2,50,64,509.890625,107.125
Scoliosis__S_152.jpg,15,L3,6,358,515.1005586592179,176.56703910614524
Scoliosis__S_152.jpg,15,L3,14,34,520.1764705882352,109.70588235294117
Scoliosis__S_152.jpg,16,L4,1,3380,543.8171597633136,132.8153846153846
Scoliosis__S_152.jpg,17,L5,2,3724,576.7916219119227,117.08539205155746
Scoliosis__S_174.jpg,1,T1,1,518,30.916988416988417,148.45945945945945
Scoliosis__S_174.jpg,1,T1,2,718,52.08356545961003,186.56685236768803
Scoliosis__S_174.jpg,2,T2,1,2259,70.94466578131917,162.6007082779991
Scoliosis__S_174.jpg,2,T2,3,37,103.51351351351352,125.64864864864865
Scoliosis__S_174.jpg,3,T3,1,2504,110.41653354632588,148.1070287539936
Scoliosis__S_174.jpg,4,T4,1,1120,133.22321428571428,147.91696428571427
Scoliosis__S_174.jpg,4,T4,2,47,125.23404255319149,100.8936170212766
Scoliosis__S_174.jpg,4,T4,8,36,136.94444444444446,95.83333333333333
Scoliosis__S_174.jpg,5,T5,1,4017,164.26462534229523,82.88274831964152
Scoliosis__S_174.jpg,5,T5,3,580,153.58620689655172,206.15
Scoliosis__S_174.jpg,5,T5,7,1461,178.25667351129363,213.53935660506502
Scoliosis__S_174.jpg,6,T6,21,120,195.46666666666667,86.425
Scoliosis__S_174.jpg,6,T6,38,371,199.84097035040432,207.71159029649596
Scoliosis__S_174.jpg,6,T6,57,505,339.1643564356436,78.0039603960396
Scoliosis__S_174.jpg,7,T7,2,4246,222.89943476212906,60.76495525200188
Scoliosis__S_174.jpg,7,T7,8,2539,223.4612051988972,241.27884994092162
Scoliosis__S_174.jpg,7,T7,51,2553,367.92087739913825,152.57931844888367
Scoliosis__S_174.jpg,7,T7,56,33,378.3939393939394,117.42424242424242
Scoliosis__S_174.jpg,7,T7,156,36,404.94444444444446,137.63888888888889
Scoliosis__S_174.jpg,8,T8,2,2065,263.74382566585956,47.172881355932205
Scoliosis__S_174.jpg,8,T8,4,35,240.14285714285714,272.0571428571429
Scoliosis__S_174.jpg,8,T8,8,1509,261.79125248508944,251.74353876739562
Scoliosis__S_174.jpg,8,T8,23,181,292.50276243093924,78.15469613259668
Scoliosis__S_174.jpg,8,T8,28,363,306.08539944903583,38.55922865013774
Scoliosis__S_174.jpg,8,T8,34,361,315.0498614958449,61.121883656509695
Scoliosis__S_174.jpg,8,T8,49,109,384.7798165137615,159.54128440366972
Scoliosis__S_174.jpg,8,T8,50,68,376.11764705882354,131.5
Scoliosis__S_174.jpg,8,T8,67,1283,410.98986749805147,167.25175370226032
Scoliosis__S_174.jpg,8,T8,105,1135,438.18502202643174,215.16211453744492
Scoliosis__S_174.jpg,8,T8,149,90,494.4111111111111,226.13333333333333
Scoliosis__S_174.jpg,9,T9,6,33,273.1818181818182,259.3636363636364
Scoliosis__S_174.jpg,9,T9,8,42,276.1666666666667,245.11904761904762
Scoliosis__S_174.jpg,9,T9,9,79,280.2911392405063,234.8227848101266
Scoliosis__S_174.jpg,9,T9,11,2048,301.38427734375,77.1630859375
Scoliosis__S_174.jpg,9,T9,19,32,294.3125,237.3125
Scoliosis__S_174.jpg,9,T9,70,58,334.17241379310343,119.77586206896552
Scoliosis__S_174.jpg,9,T9,141,363,508.9807162534435,225.69972451790633
Scoliosis__S_174.jpg,9,T9,160,505,538.370297029703,219.56831683168318
Scoliosis__S_174.jpg,10,T10,1,817,334.2276621787026,100.88984088127295
Scoliosis__S_174.jpg,10,T10,2,44,321.0,122.04545454545455
Scoliosis__S_174.jpg,10,T10,43,72,348.8888888888889,78.15277777777777
Scoliosis__S_174.jpg,11,T11,14,509,362.4086444007859,108.90766208251473
Scoliosis__S_174.jpg,11,T11,17,200,384.445,126.48
Scoliosis__S_174.jpg,11,T11,32,30,516.7,234.73333333333332
Scoliosis__S_174.jpg,11,T11,37,183,527.3060109289618,211.72677595628414
Scoliosis__S_174.jpg,11,T11,51,33,534.0,228.3939393939394
Scoliosis__S_174.jpg,12,T12,3,124,392.14516129032256,146.03225806451613
Scoliosis__S_174.jpg,12,T12,4,381,403.8950131233596,203.748031496063
Scoliosis__S_174.jpg,12,T12,25,253,425.9525691699605,150.05533596837944
Scoliosis__S_174.jpg,13,L1,7,1225,436.4,177.0742857142857
Scoliosis__S_174.jpg,13,L1,53,486,440.85185185185185,241.99794238683128
Scoliosis__S_174.jpg,13,L1,54,30,430.0,140.76666666666668
Scoliosis__S_174.jpg,14,L2,1,1369,464.60116873630386,179.10883856829804
Scoliosis__S_174.jpg,14,L2,2,849,463.05889281507655,242.0153121319199
Scoliosis__S_174.jpg,15,L3,1,4282,497.85404016814573,213.2344698738907
Scoliosis__S_174.jpg,16,L4,4,3950,551.2650632911392,227.99088607594936
Scoliosis__S_174.jpg,17,L5,1,3681,589.3822330888346,214.43982613420266
Scoliosis__S_175.jpg,1,T1,1,2313,94.51534803285776,170.57284911370513
Scoliosis__S_175.jpg,2,T2,1,1871,120.94441475146981,168.05077498663817
Scoliosis__S_175.jpg,2,T2,4,181,189.1878453038674,129.3977900552486
Scoliosis__S_175.jpg,3,T3,1,3476,158.76524741081704,156.28222094361334
Scoliosis__S_175.jpg,3,T3,11,82,215.0609756097561,122.5609756097561
Scoliosis__S_175.jpg,4,T4,1,98,157.0612244897959,129.80612244897958
Scoliosis__S_175.jpg,4,T4,3,47,167.0212765957447,123.74468085106383
Scoliosis__S_175.jpg,4,T4,6,36,178.02777777777777,112.22222222222223
Scoliosis__S_175.jpg,4,T4,8,711,213.54289732770746,143.901547116737
Scoliosis__S_175.jpg,4,T4,17,31,196.7741935483871,141.48387096774192
Scoliosis__S_175.jpg,4,T4,19,30,204.86666666666667,115.73333333333333
Scoliosis__S_175.jpg,4,T4,28,35,216.74285714285713,115.14285714285714
Scoliosis__S_175.jpg,5,T5,2,4642,234.05665661352865,96.66242998707453
Scoliosis__S_175.jpg,5,T5,25,162,307.3888888888889,58.19135802469136
Scoliosis__S_175.jpg,6,T6,6,2830,337.9420494699647,93.7113074204947
Scoliosis__S_175.jpg,6,T6,33,47,351.63829787234044,261.8723404255319
Scoliosis__S_175.jpg,6,T6,39,102,369.62745098039215,259.8235294117647
Scoliosis__S_175.jpg,7,T7,2,2320,365.3875,143.59913793103448
Scoliosis__S_175.jpg,7,T7,118,60,396.2,158.9
Scoliosis__S_175.jpg,7,T7,154,30,399.6666666666667,144.16666666666666
Scoliosis__S_175.jpg,8,T8,1,1668,286.6061151079137,76.77038369304556
Scoliosis__S_175.jpg,8,T8,13,131,375.5038167938931,133.19847328244273
Scoliosis__S_175.jpg,8,T8,18,5279,427.5760560712256,190.37128243985603
Scoliosis__S_175.jpg,8,T8,165,33,482.3333333333333,222.15151515151516
Scoliosis__S_175.jpg,9,T9,1,1086,305.79650092081033,98.10405156537753
Scoliosis__S_175.jpg,9,T9,4,729,334.00548696844993,264.6145404663923
Scoliosis__S_175.jpg,9,T9,210,610,484.044262295082,215.63934426229508
Scoliosis__S_175.jpg,10,T10,3,59,332.52542372881356,280.1525423728813
Scoliosis__S_175.jpg,10,T10,4,296,342.0439189189189,251.80067567567568
Scoliosis__S_175.jpg,11,T11,1,120,355.0833333333333,249.33333333333334
Scoliosis__S_175.jpg,11,T11,10,44,364.3181818181818,123.0
Scoliosis__S_175.jpg,11,T11,21,41,375.2439024390244,253.6829268292683
Scoliosis__S_175.jpg,11,T11,22,69,380.92753623188406,104.05797101449275
Scoliosis__S_175.jpg,11,T11,24,65,381.26153846153846,266.9846153846154
Scoliosis__S_175.jpg,12,T12,8,79,397.27848101265823,200.58227848101265
Scoliosis__S_175.jpg,12,T12,24,67,412.2985074626866,135.0
Scoliosis__S_175.jpg,12,T12,30,229,419.43231441048033,222.85589519650654
Scoliosis__S_175.jpg,12,T12,47,130,433.7692307692308,156.4
Scoliosis__S_175.jpg,13,L1,6,56,425.14285714285717,236.66071428571428
Scoliosis__S_175.jpg,13,L1,21,164,450.140243902439,246.51829268292684
Scoliosis__S_175.jpg,13,L1,28,333,465.9009009009009,181.4024024024024
Scoliosis__S_175.jpg,14,L2,1,130,466.0,249.74615384615385
Scoliosis__S_175.jpg,14,L2,4,70,481.2,190.18571428571428
Scoliosis__S_175.jpg,14,L2,6,174,490.0057471264368,193.3793103448276
Scoliosis__S_175.jpg,15,L3,1,2836,503.6664315937941,231.81840620592385
Scoliosis__S_175.jpg,15,L3,3,42,492.9047619047619,184.76190476190476
Scoliosis__S_175.jpg,15,L3,11,350,534.34,180.93142857142857
Scoliosis__S_175.jpg,15,L3,12,34,539.4705882352941,254.7058823529412
Scoliosis__S_175.jpg,15,L3,15,109,562.9174311926605,163.40366972477065
Scoliosis__S_175.jpg,16,L4,10,1390,532.5525179856115,217.46762589928056
Scoliosis__S_175.jpg,16,L4,18,99,550.9191919191919,262.55555555555554
Scoliosis__S_175.jpg,16,L4,19,58,553.1551724137931,236.81034482758622
Scoliosis__S_175.jpg,17,L5,2,247,553.914979757085,215.86639676113361
Scoliosis__S_175.jpg,17,L5,5,31,566.9354838709677,284.4193548387097
Scoliosis__S_175.jpg,17,L5,10,52,578.3076923076923,175.80769230769232
Scoliosis__S_175.jpg,17,L5,12,35,580.7714285714286,258.2857142857143
Scoliosis__S_180.jpg,1,T1,1,1679,113.95830851697438,172.59559261465157
Scoliosis__S_180.jpg,2,T2,1,1854,139.05933117583604,173.64940668824164
Scoliosis__S_180.jpg,3,T3,1,2123,168.73763542157326,173.21620348563354
Scoliosis__S_180.jpg,3,T3,6,332,202.9277108433735,171.07530120481928
Scoliosis__S_180.jpg,3,T3,32,44,230.3409090909091,124.18181818181819
Scoliosis__S_180.jpg,4,T4,2,683,208.11420204978037,171.76720351390924
Scoliosis__S_180.jpg,4,T4,18,688,234.76162790697674,124.90988372093024
Scoliosis__S_180.jpg,4,T4,51,96,242.89583333333334,155.92708333333334
Scoliosis__S_180.jpg,5,T5,1,617,219.28363047001622,151.03403565640195
Scoliosis__S_180.jpg,5,T5,28,141,250.24113475177305,99.34042553191489
Scoliosis__S_180.jpg,5,T5,39,1077,269.6304549675023,130.02878365831012
Scoliosis__S_180.jpg,5,T5,57,383,268.18276762402087,95.76762402088772
Scoliosis__S_180.jpg,5,T5,60,34,280.79411764705884,74.08823529411765
Scoliosis__S_180.jpg,5,T5,63,30,295.8333333333333,64.83333333333333
Scoliosis__S_180.jpg,6,T6,2,169,204.80473372781066,146.3491124260355
Scoliosis__S_180.jpg,6,T6,11,47,292.5531914893617,77.87234042553192
Scoliosis__S_180.jpg,6,T6,14,357,306.7535014005602,109.42296918767506
Scoliosis__S_180.jpg,7,T7,1,860,384.3720930232558,111.96744186046512
Scoliosis__S_180.jpg,8,T8,2,104,288.5,102.76923076923077
Scoliosis__S_180.jpg,8,T8,20,1271,419.68922108575924,123.4162077104642
Scoliosis__S_180.jpg,8,T8,85,121,447.2396694214876,185.76859504132233
Scoliosis__S_180.jpg,8,T8,92,1133,476.1067961165049,207.25066195939982
Scoliosis__S_180.jpg,9,T9,2,70,296.1142857142857,91.1
Scoliosis__S_180.jpg,9,T9,4,206,309.05825242718447,77.36893203883496
Scoliosis__S_180.jpg,9,T9,45,317,498.1577287066246,214.11041009463722
Scoliosis__S_180.jpg,10,T10,1,1648,333.94356796116506,82.2493932038835
Scoliosis__S_180.jpg,11,T11,1,1843,365.6201844818231,83.60933260987521
Scoliosis__S_180.jpg,12,T12,2,837,400.01672640382316,91.47670250896057
Scoliosis__S_180.jpg,12,T12,3,209,399.66985645933016,137.44497607655504
Scoliosis__S_180.jpg,12,T12,43,110,419.55454545454546,160.86363636363637
Scoliosis__S_180.jpg,12,T12,56,41,420.1463414634146,114.48780487804878
Scoliosis__S_180.jpg,12,T12,57,30,425.1666666666667,147.5
Scoliosis__S_180.jpg,12,T12,61,87,431.64367816091954,99.11494252873563
Scoliosis__S_180.jpg,12,T12,91,44,460.6136363636364,160.77272727272728
Scoliosis__S_180.jpg,13,L1,5,75,419.29333333333335,124.78666666666666
Scoliosis__S_180.jpg,13,L1,6,74,426.7567567567568,134.2027027027027
Scoliosis__S_180.jpg,13,L1,12,315,439.1746031746032,158.46666666666667
Scoliosis__S_180.jpg,13,L1,22,108,458.6111111111111,152.05555555555554
Scoliosis__S_180.jpg,14,L2,1,174,449.85632183908046,163.00574712643677
Scoliosis__S_180.jpg,14,L2,6,43,478.8837209302326,160.8372093023256
Scoliosis__S_180.jpg,15,L3,1,1035,492.9217391304348,179.34106280193237
Scoliosis__S_180.jpg,15,L3,2,469,494.57995735607676,235.17057569296375
Scoliosis__S_180.jpg,16,L4,1,4355,533.9336394948335,204.9715269804822
Scoliosis__S_180.jpg,16,L4,4,36,566.4722222222222,189.11111111111111
Scoliosis__S_180.jpg,17,L5,1,3400,572.8026470588235,195.18735294117647
Scoliosis__S_193.jpg,1,T1,1,1792,127.63560267857143,195.56696428571428
Scoliosis__S_193.jpg,2,T2,1,1969,153.81259522600305,179.47282884713053
Scoliosis__S_193.jpg,3,T3,1,1175,177.3472340425532,188.66553191489362
Scoliosis__S_193.jpg,3,T3,5,48,191.77083333333334,166.27083333333334
Scoliosis__S_193.jpg,4,T4,6,730,193.75616438356164,167.26438356164383
Scoliosis__S_193.jpg,4,T4,9,66,216.83333333333334,151.6818181818182
Scoliosis__S_193.jpg,5,T5,1,1569,197.06182281708095,132.8540471637986
Scoliosis__S_193.jpg,5,T5,5,56,218.57142857142858,78.41071428571429
Scoliosis__S_193.jpg,5,T5,29,146,235.93150684931507,112.35616438356165
Scoliosis__S_193.jpg,5,T5,42,114,243.94736842105263,70.75438596491227
Scoliosis__S_193.jpg,5,T5,58,34,259.8235294117647,69.11764705882354
Scoliosis__S_193.jpg,6,T6,1,41,200.0731707317073,131.17073170731706
Scoliosis__S_193.jpg,6,T6,3,32,200.9375,114.21875
Scoliosis__S_193.jpg,6,T6,7,2421,233.1875258157786,103.43329202808756
Scoliosis__S_193.jpg,6,T6,68,467,320.65738758029977,142.16488222698072
Scoliosis__S_193.jpg,6,T6,70,923,340.1614301191766,109.04875406283857
Scoliosis__S_193.jpg,7,T7,1,1045,254.9291866028708,113.48995215311005
Scoliosis__S_193.jpg,7,T7,15,2398,362.84737281067555,196.51668056713928
Scoliosis__S_193.jpg,8,T8,2,1983,287.16439737771054,91.58093797276854
Scoliosis__S_193.jpg,8,T8,21,71,391.14084507042253,196.56338028169014
Scoliosis__S_193.jpg,8,T8,28,77,401.57142857142856,191.12987012987014
Scoliosis__S_193.jpg,9,T9,1,1556,302.629177377892,111.41645244215938
Scoliosis__S_193.jpg,10,T10,1,421,325.75771971496437,123.59382422802851
Scoliosis__S_193.jpg,11,T11,2,1612,362.23263027295286,152.6315136476427
Scoliosis__S_193.jpg,12,T12,2,34,371.0882352941176,176.91176470588235
Scoliosis__S_193.jpg,12,T12,4,583,389.78730703259004,177.93653516295026
Scoliosis__S_193.jpg,12,T12,6,1006,406.29324055666007,205.67395626242543
Scoliosis__S_193.jpg,13,L1,1,2016,423.1031746031746,231.95138888888889
Scoliosis__S_193.jpg,13,L1,2,1236,458.873786407767,191.0509708737864
Scoliosis__S_193.jpg,13,L1,3,402,465.0696517412935,247.13432835820896
Scoliosis__S_193.jpg,14,L2,1,3061,471.88859849722314,211.99150604377655
Scoliosis__S_193.jpg,15,L3,1,827,497.58524788391776,208.91414752116083
Scoliosis__S_193.jpg,15,L3,2,156,516.2628205128206,161.0897435897436
Scoliosis__S_193.jpg,15,L3,4,124,521.491935483871,210.23387096774192
Scoliosis__S_193.jpg,16,L4,3,2634,545.6541381928625,175.64806378132118
Scoliosis__S_193.jpg,16,L4,8,122,517.5327868852459,221.62295081967213
